Codigo DANE,Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,27735,673
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,23513,610
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,22,0
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,41448,814
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,69999,1442
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,18548,488
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,15986,398
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,15745,261
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,29867,585
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,76594,1617
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,27569,713
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,101375,1710
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,840169,16495
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,41645,926
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,158795,2946
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,351886,4712
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,11963,269
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,33046,566
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,27099,516
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,53185,1183
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,18759,444
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,1144,32
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,21294,395
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,26650,525
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,710179,15402
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,1407,23
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,36148,871
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,2072475,37727
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,29605,558
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,406089,8585
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,103120,1678
05686,Santa Rosa de Osos,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 4,GRAMOS,REGALIA,95668,1019
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,11543979,3702
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,224257,63
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,8441886,2053
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,1871857,594
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,5057154,1662
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,1199712,388
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,34885013,9413
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,323635,90
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,9211878,2193
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,7409145,2470
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,7339743,2401
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,42580490,10274
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,7114529,1682
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,575132029,107941
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,11671426,3838
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,13435530,4525
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,493195,178
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,56438364,14009
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,22111904,7338
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,4772790,1707
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,52210420,13624
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,27955,7
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,21190508,7239
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,5777903,2150
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,272177,107
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,63529164,16376
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,7775498,2029
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,605713954,149202
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,981956974,147962
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,3968350,1351
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,52131744,13264
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,15134757,3972
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,219546,87
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,7411181,2014
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,10409132,3446
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,843898,320
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,994103,393
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,7318942,2001
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,1552436,331
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,868618290,124579
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,3734745,1154
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,135538,51
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,603261,151
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,24803584,6623
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,10056576,3100
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,8465876,2419
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,5006542,1300
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,13140186,4076
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,1140684,443
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,107237,28
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,6812769,1697
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,1049295887,213550
05690,Santo Domingo,Antioquia,ORO,PRODUCTORES,2020,Trimestre 4,GRAMOS,REGALIA,1043357239,144232
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,30322,515
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,17420,357
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,10285,176
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,21862,386
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,19692,390
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,30798,551
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,17194,337
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,16754307,272335
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,44492,741
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,58724,1095
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,1901,44
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,72810,1266
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,14416,303
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,72401,1363
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,18751,430
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,955,25
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,13990,291
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,5242598,109293
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,37948552,614633
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,10299,200
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,73351,1511
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,701,18
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,14161,299
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,34155,639
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,23070,513
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,2646,50
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,19003739,257395
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,10607,171
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,619,14
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,132851,2955
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,31909,514
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,14017,299
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,62699,1025
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,223,4
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,14036,297
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,4326742,74853
05690,Santo Domingo,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 4,GRAMOS,REGALIA,1753864,18974
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,8904,70
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,13992,110
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,25619,200
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,33029,290
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,89955,590
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,144018,1080
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,412335,2883
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,202019,2230
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,59963,848
05736,Segovia,Antioquia,CALIZAS,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,14909,211
05736,Segovia,Antioquia,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,223178,1342
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,76354478,126624
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,1891549404,686457
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,786332673,413078
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,624780213,273131
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,187166386,173448
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,172950224,168960
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,188002467,159012
05736,Segovia,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,712729580,303445
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,166796738,148485
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,1889604609,689563
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,828927028,391044
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,235654564,199272
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,314290072,242919
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,178874653,187176
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,293365950,364371
05736,Segovia,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,1057608789,587844
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,178862425,140334
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,1607611425,650767
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,1082723335,468920
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,249191350,81644
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,268987957,210964
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,216781381,224240
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,836605025,375895
05736,Segovia,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,884049796,389051
05736,Segovia,Antioquia,ORO,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,3777730175,1635999
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,286814979,193213
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,1080483674,457585
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,684735955,305380
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,146940945,131911
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,169018665,185547
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,191494337,218726
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,706490254,461909
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,394632966,215163
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,453922948,303500
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,620739249,354668
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,69642793,80797
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,147967144,143377
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,279910171,273356
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,233279924,206170
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,429274225,230192
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,756413029,403653
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,585811961,287869
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,499790589,214402
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,144982642,188465
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,252460439,270149
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,945180654,538585
05736,Segovia,Antioquia,ORO,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,2507904017,1435754
05736,Segovia,Antioquia,ORO,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,4876537767,1148395
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,619960753,308684
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,522684206,261481
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,361240280,252398
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,179148959,85428
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,228663018,197657
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,145087908,38057
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,459127515,279192
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,455893051,232684
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,546822852,322629
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,371479226,193966
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,733002648,230753
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,214948612,219173
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,157629908,281229
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,678760070,499455
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,419239117,257617
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,533854540,316105
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,788604009,387848
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,1343582281,388513
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,443572765,321783
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,214720958,128177
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,732058805,360676
05736,Segovia,Antioquia,ORO,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,2673900482,1196859
05736,Segovia,Antioquia,ORO,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,5508036211,1599711
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,196846092,146952
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,547921870,275972
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,975870093,502592
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,1481026652,1253702
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,422749662,239076
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,429776477,413689
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,1023885380,556034
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,478135994,190439
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,675430411,346455
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,803315249,404846
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,248410842,70911
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,382656988,261067
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,300395339,284072
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,759219234,300354
05736,Segovia,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,1136180282,429415
05736,Segovia,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,943643444,436330
05736,Segovia,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,1400818998,655370
05736,Segovia,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,805647963,495747
05736,Segovia,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,438798630,314178
05736,Segovia,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,240839625,324793
05736,Segovia,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,350861576,451112
05736,Segovia,Antioquia,ORO,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,2342813910,1149942
05736,Segovia,Antioquia,ORO,PRODUCTORES,2020,Trimestre 4,GRAMOS,REGALIA,4711911050,1283056
05736,Segovia,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,982443,133411
05736,Segovia,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,2640074,162427
05736,Segovia,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,4776529,258663
05736,Segovia,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,1192415,157600
