relative_time,AccX,AccY,AccZ
97587,,1.7027924060821533,9.87547779083252
97588,1.34476637840271,,
97654,0.773779034614563,1.5696916580200195,7.997710704803467
97722,,1.3929219245910645,8.005785942077637
97723,0.5763711333274841,,
97788,,2.344068765640259,6.92692232131958
97789,0.5377869009971619,,
97856,,,7.250551700592041
97857,1.0247262716293335,2.9138598442077637,
97924,2.646760940551758,3.246462106704712,7.209275722503662
97990,,2.755634307861328,11.231610298156738
97991,1.3728820085525513,,
98059,1.1985050439834595,1.6704893112182617,14.421242713928223
98126,-1.0079765319824219,3.5706896781921387,11.375778198242188
98192,-0.8955138921737671,3.224029302597046,8.785248756408691
98261,0.5195416212081909,3.0014967918395996,6.858726978302002
98328,,,7.719544887542725
98329,0.9705886840820312,3.597608804702759,
98395,,4.269094467163086,9.771689414978027
98396,1.2251251935958862,,
98463,,5.700600624084473,9.85693359375
98464,-0.7256234884262085,,
98529,,,8.975178718566895
98530,0.6867401003837585,5.946164131164551,
98599,1.6016956567764282,5.006682395935059,8.749056816101074
98666,1.1108678579330444,4.219144344329834,9.227023124694824
98731,,3.557828187942505,8.667102813720703
98732,0.2431706041097641,,
98803,1.1548360586166382,2.928515911102295,7.41117000579834
98869,,,7.109375
98870,1.4883357286453247,4.141377925872803,
98933,,4.924428939819336,8.100602149963379
98934,0.5434698462486267,,
99003,1.5332010984420776,4.0420756340026855,10.179067611694336
99070,2.2597219944000244,3.8841493129730225,9.934102058410645
99137,-0.15493527054786682,2.586043119430542,13.017253875732422
99205,,,8.137092590332031
99206,0.06340979784727097,3.179163932800293,
99270,0.21655045449733734,3.2108688354492188,7.674679756164551
99341,,3.6003007888793945,8.126922607421875
99342,0.15164513885974884,,
99407,,,8.663812637329102
99408,1.6205391883850098,3.6451661586761475,
99473,2.262413740158081,3.8132619857788086,9.68076229095459
99541,,4.282853603363037,10.545169830322266
99542,1.750050663948059,,
99608,1.3247264623641968,4.530510425567627,10.637890815734863
99676,1.7270197868347168,3.596113443374634,10.297811508178711
99744,1.85174560546875,4.197309970855713,10.036993980407715
99809,,,10.709675788879395
99811,1.1521440744400024,2.7329025268554688,
99878,,2.822035312652588,7.500900745391846
99879,0.4486542344093323,,
99946,1.3806586265563965,3.7301113605499268,6.302096843719482
100012,,,9.285347938537598
100013,1.7237296104431152,2.827120065689087,
100081,0.8425726890563965,4.075275897979736,8.285148620605469
100148,-0.08584251254796982,3.978665828704834,10.884053230285645
100215,-1.2337992191314697,2.4852454662323,12.410972595214844
100283,,3.7935211658477783,6.789933204650879
100284,-0.11874382197856903,,
100349,,3.200998544692993,8.786744117736816
100351,0.6302096843719482,,
100420,1.2499507665634155,2.8863422870635986,9.064311027526855
100485,1.588535189628601,3.355933666229248,7.978269100189209
100551,2.373081922531128,4.415356159210205,7.783553123474121
100620,4.175176620483398,5.686542987823486,8.668298721313477
100691,3.108276605606079,7.238886833190918,11.671889305114746
100755,,3.361616611480713,13.834104537963867
100756,3.1902308464050293,,
100824,,2.534597396850586,10.098309516906738
100825,2.1230318546295166,,
100891,1.6253247261047363,0.4543372094631195,8.652746200561523
100958,1.0920244455337524,2.589034080505371,4.650749683380127
101028,3.1229326725006104,3.8261234760284424,6.280860424041748
101092,1.51166570186615,5.875874996185303,7.186543941497803
101160,,5.294419288635254,9.097212791442871
101226,,5.68385124206543,8.266005516052246
101227,-1.4006985425949097,,
101292,,2.0736799240112305,11.896815299987793
101293,-1.1207382678985596,,
101361,,0.9669994711875916,11.699108123779297
101362,-1.0112667083740234,,
101427,,,8.629415512084961
101429,-2.249253273010254,2.966202735900879,
101496,-2.475374937057495,4.186542510986328,6.272485256195068
101563,-1.8631114959716797,4.504189491271973,5.903990745544434
101630,,4.543072700500488,8.41705322265625
101631,-0.7794619798660278,,
101698,,5.3709893226623535,10.804491996765137
101699,0.8793623447418213,,
101766,-0.39870408177375793,5.12602424621582,14.389837265014648
101832,0.04486542567610741,3.7980077266693115,12.921541213989258
101900,,2.9428727626800537,10.718050956726074
101901,1.3992030620574951,,
101966,,,9.89133071899414
101967,,2.7789642810821533,
101968,0.2315055876970291,,
102035,,,7.8287177085876465
102036,-1.2472587823867798,2.1000008583068848,
102103,-0.8593224287033081,1.6142579317092896,6.599404811859131
